categoria,review
1,"Meu gerente, Luciano, é ótimo funcionário, atende sempre prontamente quando preciso, mesmo com as dificuldades do meu horário de trabalho, ele sempre dá um jeito  de me atender. Também entende muito de investimento e sempre me dá boas dicas para diversificação."
1,Excellent! Muito bom o app do BB!
1,Aplicativo fácil e ágil
1,Prático!
1,Muito bom 😊
1,Melhor aplicativo bancário.
1,As minhas solicitações foram bem atendidas e com rapidez.
1,Fácil e Prático!
1,"Auto explicativo, simples e da pra resolver tudo pelo app"
1,Toppp
1,O Banco do Brasil está evoluindo sempre. Melhor app de todos.
1,Responde a todas as demandas de transação que realizo. Muito bom mesmo...
1,Super top
1,"Bem interativo, de fácil uso."
1,Rumo ao hepta !
1,Nunca vi nada melhor em nenhuma instituição. Nota dez para os responsáveis.
1,Nota 1000
1,Muito bom!!!
1,Bom
1,Muito bom
1,Muito legal segurança ótima
1,Muito bom
1,Facilitou minha vida
1,"Ótimo aplicativo! Consigo fazer meus pagamentos e transações fora do país ! Quando precisei de atendimento, fui atendida rapidamente! Nota 10 para o Banco do Brasil !"
1,"Muito bom, cada vez melhor"
1,Bastante intuitivo e fácil de usar
1,"Excepcional, super dinâmico e fácil de usar."
1,"Segurança, organização e prático"
1,Excelente atendimento
1,"Excelente parabéns, transferir o aplicativo para outro celular muito bom"
1,Easy to use!
1,"Interface boa, muitas utilidades e praticidade a mão."
1,"O Site e o Aplicativo do Banco do Brasil é Ótimo e Excelente, Excelente"
1,Bom App
1,Ótimo
1,Facilitou minha vida de uma forma sem igual.
1,Aplicativo prático e intuitivo!
1,"O melhor app de banco e o Banco do Brasil ,consigo resolver tudo que preciso 🙏🏻🙏🏻"
1,Super dinâmico.
1,Maravilhoso
1,Aplicativo esta atendendo às minhas necessidades.
1,Excelente service
1,Ótimo. Grandes funcionários.
1,"Mt bom, acesso rápido e seguro. Só falta o aplicativo habilitar baixar extrato de fatura do cartão !!"
1,"Os técnicos do Itaú e Bradesco, bancos que também uso, devem fazer um curso com os do BB para aprenderem como se faz um aplicativo funcional"
1,Excelente
1,"Tive minha conta bloqueada por invasão. Depois disso não consigo mais usar o aplicativo. Não há bloqueio nenhum por parte do banco. Depois que troquei as senhas de acesso, o app não aceita e a informação é sempre de que a senha não foi cadastrada. Já reinstalei dezenas de vezes."
1,10
1,É o aplicativo de banco mais completo dentre os outros bancos. Da pra fazer de tudo com ele e é super fácil de usar.
1,"O aplicativo do BB para iOS é bem prático, intuitivo e rápido quando comparado a de alguns concorrentes!
Utilizo sempre o aplicativo para movimentar minhas contas no Banco do Brasil, para emissão de senha de atendimento em agências entre outras possibilidades.
Sinto falta da liberação da funcionalidade de depósito de cheques pelo aplicativo. Pra mim seria uma mão na roda poder contar com esta comodidade."
1,Muito bom
1,Resolvo tudo pelo aplicativo
1,Show
1,"Bom para as operações básicas.
Atendimento via chat é top."
1,Aplicativo de elevado nivel.
1,Melhor e mais rápido
1,"Ótimo app, o melhor que já utilizei."
1,Parabéns aos envolvidos nas mudanças do aplicativo (designers/desenvolvedores) ficou BEM MELHOR.
1,Aplicativo muito bom
1,Muito leve bem prático excelente aplicativo.
1,Gostei muito da separação das compras à vista das parceladas.
1,"Melhor banco , melhor app"
1,"A interface ficou bem legal, tá moderna, é fácil de usar.Espero que me atenda na prática.."
1,Muito ficou top de linha!
1,Tudo resolvido são top
1,Menu intuitivo e de fácil utilização.
1,"Às vezes o aplicativo não permite fazer pagamento e pede pra ir na agência. Mas se eu já uso o aplicativo pra não precisar pegar fila na agência, não faz sentido precisar ficar indo na agência pra confirmar pagamento liberar limites toda hora."
1,"Acompanho a anos o aplicativo, com a última atualização ele ficou sensacional!! Vcs estão de parabéns."
1,Bem dinâmico é fácil! Ajuda muito esse app
1,Ótimo aplicativo. Resolvo tudo pelo celular.
1,Ok
1,App excelente!
1,É fácil de usar e sem frescuras
1,Está tudo ok 😁
1,Bom
1,"Simplesmente o melhor app de banco disponível, rápido e prático..."
1,Sem nenhum problema até agora.
1,Achei muito melhor depois da atualização
1,Bom
1,O novo aplicativo é genial
1,Atendimento cordial
1,App excelente muito intuitivo
1,Muito top!!!
1,Funciona perfeitamente e a interface é linda.
1,"Até o momento nunca tive problemas, muito seguro este aplicativo."
1,Ótimo
1,Na minha opinião o melhor aplicativo de banco...
1,Muito bom o App
1,O gráfico de com oque você gasta no cartão de débito é a melhor coisa desse aplicativo
1,"Um app top, compre o que promete 👏🏻👏🏻"
1,Ótimo App. O melhor de todos os bancos que operam no Brasil.
1,App muito inteligente e eficiente.
1,"A opção de abrir o app sem digitar a senha de 8 números é equivocada, pois quando você menos espera e mais precisa checar o extrato desabilita a opção digital. Implicando em definir nova senha no caixa eletrônico.
Para melhor comodidade do correntista, penso que deveria ter a opção, dentro do item Cartão, de antecipar as parcelas das faturas. Seria genial não ter que ligar para a central sempre que quiser antecipar as faturas."
1,"Excelente Aplicativo, facilita a vida"
1,"Completo, objetivo e agora a funcionalidade de controle de gastos (visualização) está perfeita! 
Continuem focando no feedback aos usuários!"
1,Bom
1,Recomendo a todos
1,Uso muito para tudo . Pago conta programo pagamentos faço consultas uso o bbcode e leitor . Funciona muito bem com o leitor biométrico do smartphone. Realmente muito bom.
1,"O meu app favorito de banco. Simples, rápido e fácil de mexer. 🌻"
1,"Melhor APP de banco. Como sempre pratico, design bonito e de fácil acessibilidade. Excelente navegação para as transações"
1,Excelente
1,Aplicativo fecha sozinho segundos após aberto.
1,Aplicativo excelente sempre em funcionamento nunca tive problemas.
1,"O Vitor sempre é muito prestativo, estou super satisfeito!"
1,Muito bom
1,Gostei
1,O app do Banco do Brasil é sem duvida o melhor app entre todos os bancos!!!
1,Gosto do aplicativo
1,Aplicativo excelente e completo. Interligado ao BB investimentos melhor ainda. 👏👏👏
1,Nunca tive problemas acho q deveriam aumentar os limites de operação com confirmações de segurança não vivo sem o app.
1,Tá resolvendo meus problemas
1,Demais
1,Satisfação em ser cliente BB
1,"O aplicativo tem muitos recursos essenciais, é bem construído e fácil de usar. Sinto falta,  de um modo geral, de colocar descrições em operações como pagamentos, transferências, etc. Isso está presente em muitos outros bancos, nos ajuda bastante na busca de comprovantes, mas falta ao BB."
1,Excelente
1,Útil e prático/intuitivo.
1,"De cara nova e ainda mais moderno. Simples, rápido e prático. Estão de parabéns 😍"
1,"Não vi problema algum, sempre achei o aplicativo excelente e continuo achando , creio que o pessoal logo  se acostuma.😘😘😊"
1,"Ótimo aplicativo muito útil e fácil, acho que junto poderiam tirar uma senha virtual para a agência assim iria economizar papel, filas e agilizaria tempo para os clientes..."
1,"Fácil de usar. Ágil. Se mudarem alguma coisa piora. É visualmente agradável e suficientemente funcional. O Mobile banking do BB é um dos melhores, senão o melhor no Brasil."
1,Não estava funcionando e agora Depois de reinstalar o app voltou a funcionar como antes
1,"Apos a Reclamação, o app ja foi normalizado. Tive que reinstalar o app e voltou ao normal.
Obrigado a todos

Apos a atualização meu app do Banco do Brasil nao esta funcionando corretamos. Esta reiniciando e sumindo. 
Meu iPhone é o 7plus"
1,Ótimo aplicativo de finanças
1,"Possuo Bancos: Brasil, Bradesco, Itaú e Caixa. O novo interface do aplicativo celular do Banco do Brasil ficou sensacional e é o mais intuitivo e simples de usar. Parabéns à equipe do projeto!"
1,O app está reiniciando automaticamente e consequentemente não está abrindo.
1,"Não gera segunda via do comprovante de transferência nos finais de semana, se a transferência é realizada em dias não úteis, é necessário salvar o comprovante que aparece no final da operação ou aguardar até o próximo dia útil pra emissão da segunda via."
1,Parabéns pela intuitividade do app! Não existe nenhum aplicativo financeiro com uma performance melhor que esse.
1,Nota 10!
1,Melhor App muito fácil de usar parabéns
1,"Além de bom, o pessoal que trabalha no atendimento pelo aplicativo é ágil na solução de problemas. Pelo menos comigo foi. Parabéns pelo app!"
1,Fácil de navegar
1,Achei o novo app espetacular! Muito melhor que o anterior. E a melhoria de performance  é nítida. Parabéns!
1,"O aplicativo é muito bom, de fato, e tem evoluído para melhor. Sugiro, porém, para melhor controle dos gastos do cartão de crédito, que as compras parceladas e os débitos automáticos no cartão sejam, de alguma forma, considerados já no início de uma nova fatura, e não somente quando chegar à data do lançamento. Dessa forma, o valor demonstrado com o gasto do cartão de crédito dia a dia seria mais real e dispensaria o uso de outro recurso para esse controle."
1,Excelente aplicativo comparado com aplicativos de outros bancos.
1,"Muito bom, nunca me deu problema!"
1,"Sou fã, muito intuitivo e objetivo. Ótimo (:"
1,Muito intuitivo.
1,Muito prático e funcional! Adorei a ferramenta de simulação e planejamento financeiro! Muito bom mesmo!
1,Muito bom!
1,"Está super rápido no iPhone 8 e confiável para uso. Agora acertaram o caminho. Tem q pensar bem antes de mexer no app pq, as vezes, uma atualização fica pior q a versão anterior. Muita calma nessa hora -) Um abraço e parabéns a toda equipe."
1,"Definitivamente o melhor app de todos os bancos, simples, completo e totalmente intuitivo!"
1,"Após a correção da maneira de mostrar lançamentos futuros, alterei minha avaliação para 5 estrelas. A equipe do BB responsável pelo novo app está de parabéns!"
1,"Super útil a emissão de senhas pelo aplicativo, funciona perfeitamente"
1,"Estava desanimado com a nova versão mas já acostumei, sinto que as letras do saldo estão muito grandes ocupando espaço mas tudo bem, não abro mão de usar um telefone de tela pequena."
1,Bem completo só falta novos pacotes de tarifas pois estão caros para atual realidade.
1,"Não gostei dessa nova versão, por exemplo na finalização do pagamento, aparece transação efetivada sem o comprovante é necessário retornar no extrato para visualizar o comprovante. Ao sair usar outra tela o aplicativo se encerra muito rápido, às vezes eu vou consultar um valor por um fornecedor e encerra tudo. Não é possível consultar o limite do cartão pelo celular só pelo computador. O cadastramento foi atualizado porém só e confirmado no computador, acho que poderia ser aprimorado esses detalhes"
1,A nova versão do aplicativo é Beeeem melhor. Parabéns aos devs. Agora bora melhorar e continuar simplificando tudo.
1,Melhor app bancário!
1,As informações estão mais fluidas e acessar os menus ficou mais fácil e intuitivo. É bom ver que o Banco do Brasil está sempre buscando melhorias
1,Melhor app que existe para bancos parabéns.
1,O melhor dos bancos que tenho conta
1,"Aplicativo muito bom, muito prático."
1,O aplicativo está realmente muito bom. Parabéns aos desenvolvedores!!
1,A opção de investimento não está funcionando. Ele faz é desgatas o resto.
1,"Excelente. 
Rápido e funcional. 
Parabéns."
1,"A versão recente ficou muito boa. Tive um pouco de dificuldade no início, o que é natural, mas é muito intuitivo foi que facilitou a adaptação. 
Gostei muito da última atualização que permite categorizar gastos que são lançados no IRPF. Quando chegou a novidade eu Já havia enviado minha declaração, porém tive um pagamento que tive rever todos os extratos de 2018. Ficou muito bom. 
Parabéns aos desenvolvedores."
1,"Esteticamente, prefiro a versão anterior do app! Mas o funcionamento e funcionalidades... excelente!
Parabéns aos desenvolvedores... sei o quão difícil é desenvolver um app funcional e seguro como esse!!"
1,"É sem duvidas o melhor do mercado. O que tem aqui há tempos, os outros aplicativos divulgam como novidade. Mas oh povo que reclama. Vão aprender a usar..."
1,Ótimo app
1,App ficou mais fácil de utilizar e até mais bonito. Gostei!
1,"Após a atualização o aplicativo ficou muito melhor, está excelente. Não tem nenhum outro parecido. Estão de parabéns!!!"
1,"O APP é maravilhoso e ajudou a simplificar muito a minha relação com o banco.
Mas depois da atualização ele ficou muito pesado e lento. Muitas vezes não consigo fazer o login. 
O app ficou mais bonito, não nego. Mas perdeu muito também"
1,"Prático, intuitivo, funcional."
1,"A nova versão ficou muito melhor e mais leve, porém encontrei algo que me incomoda:
- após realizar o pagamento de boletos, por digitação, aparece apenas o X lá em cima para sair, e ele retorna para a tela de digitar um novo código de barras. Sinto a necessidade de um botão que volte para a Home."
1,"O app foi melhorando aos poucos e hoje é o melhor aplicativo de todos.
Parabéns pela experiência de cliente que o app esta proporcionando.

No app do Itaú não se consegue nem ver o extrato de investimentos mês a mês kkkkkk

Mandou bem BB 👏👏👏"
1,"Menu de fácil acesso, opções para efetuar muitas transações, o melhor APP dos bancos!"
1,"O app já era bom e ficou excelente após a atualização. Tenho observado as reclamações e noto que muitas delas não condizem com as funções e forma de funcionamento do app. Parece que tem gente que instala só pra dar nota baixa, quando na verdade é o app mais completo entre os bancos."
1,"Fantástico ! A nova versão do aplicativo Mobile Banking do Banco do Brasil está excelente, com muitos recursos sofisticados, elegante e com uma ótima abordagem de interação e de configurações com o Cliente. Realmente é o melhor aplicativo de Mobile Banking. Parabéns ao time BB ! Orgulho de ser cliente e de também pertencer ao contexto BB! Abraços. Ulisses"
1,"O app do BB é o melhor app de banco, prático, rápido, funcional."
1,"A principal melhoria foi disponibilizar a um toque todas as contas do histórico de transferências, isso facilita demais ! A versão anterior disponibilizava um histórico limitado."
